"Extension","File","Pattern"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\kn-IN-Bf0GZfER.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\kn-IN-Bf0GZfER.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\kn-IN-Bf0GZfER.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ko-KR-CosfjGmg.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ko-KR-CosfjGmg.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ko-KR-CosfjGmg.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\laserwave-VLKgORxn.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\latex-B8C56gN-.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\latex-B8C56gN-.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\less-CvSoVPMB.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lib-DmzE_-kK.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\light-plus-TLHmm0rV.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\llvm-CmgYJsGr.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\load-script-rNYzCsFS.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-page-4ID5V1Ai.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-page-4ID5V1Ai.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-thread-v9R_18Gv.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-thread-v9R_18Gv.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-thread-v9R_18Gv.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-conversation-thread-v9R_18Gv.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-environments-utils-F8j8BbQ6.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\local-remote-dropdown-Kuaczrcm.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\login-route-jnaCGeDH.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\logo-CC9NKzca.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lt-Bl1tRkpK.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lt-Bl1tRkpK.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lt-Bl1tRkpK.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lua-D2BElrr_.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\luau-iI8W8-vr.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lv-LV-CNeky9fI.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lv-LV-CNeky9fI.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\lv-LV-CNeky9fI.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\make-C_6M90m6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\markdown-BxW9YdL6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\marked.esm-qX1AL9n_.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\marked.esm-qX1AL9n_.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mcp-capability-signals-CbXYCrA8.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mcp-capability-signals-CbXYCrA8.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mcp-capability-view-frame-Br5HeIxd.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mcp-capability-view-frame-Br5HeIxd.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mcp-capability-view-page-DiWMWeIc.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mdx-Bh1B_YOJ.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mermaid-diagram-DkUeKSSu.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\middleware-DGU8B7ae.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mime-types-D7iwPgil.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mime-types-D7iwPgil.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mk-MK-CR2oKeSw.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mk-MK-CR2oKeSw.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mk-MK-CR2oKeSw.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ml-DXii71Cy.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ml-DXii71Cy.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ml-DXii71Cy.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ml-DXii71Cy.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mn-q6m76lUo.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mn-q6m76lUo.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mn-q6m76lUo.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mn-q6m76lUo.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mojo-DUF1Ayb8.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mojo-DUF1Ayb8.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mr-IN-D4uHRvXG.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mr-IN-D4uHRvXG.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\mr-IN-D4uHRvXG.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ms-MY-6MQYivc8.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ms-MY-6MQYivc8.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ms-MY-6MQYivc8.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ms-MY-6MQYivc8.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\my-MM-DQ60w2MG.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\my-MM-DQ60w2MG.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\my-MM-DQ60w2MG.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\my-MM-DQ60w2MG.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nb-NO-CC3RkeNX.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nb-NO-CC3RkeNX.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nb-NO-CC3RkeNX.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nb-NO-CC3RkeNX.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\new-thread-panel-page-4a52YweS.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\new-thread-panel-page-4a52YweS.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nextflow-DfwslnDF.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nextflow-DfwslnDF.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\night-owl-3YNqjftR.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nl-NL-w0fzZVhU.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nl-NL-w0fzZVhU.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nl-NL-w0fzZVhU.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nl-NL-w0fzZVhU.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nushell-Dm4blz64.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\nushell-Dm4blz64.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\objective-c-qd9KSKlf.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\objective-cpp-DIWr9Ehg.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\onboarding-page-CTf8FOVp.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\onboarding-shell-BBchU7KT.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\onboarding-state-B_HQvMu0.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\one-dark-pro-SMBlneFb.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\one-light-DjRcmj0x.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\one-light-DjRcmj0x.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\open-artifact-side-panel-tab-yMumSr7x.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pa-CFR7EdmP.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pa-CFR7EdmP.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pa-CFR7EdmP.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\parse-owner-repo-CHkyBhsE.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\patch-item-content-CkHhct1S.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pending-request-item-panel-6TdaeQHA.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pending-request-item-panel-6TdaeQHA.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\perl-0FuXOzvq.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\perl-0FuXOzvq.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\perl-0FuXOzvq.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\persisted-signal-BOZfwzlo.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\php-ATMnfwp-.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\php-ATMnfwp-.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pierre-dark-DRYyO6W1.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pierre-light-D3BoxKdU.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pl-PL-4ylefJXb.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pl-PL-4ylefJXb.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pl-PL-4ylefJXb.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\plsql-DPE_9oPK.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\plugin-detail-page-BSmZRE46.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\plugin-detail-page-PKwGgCfh.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\plugins-page-BP_SE7di.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\plugins-settings-Y0mVte30.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\powershell-S1IWqwmb.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\powershell-S1IWqwmb.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\powershell-S1IWqwmb.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\prolog-DzGnNbAu.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\prolog-DzGnNbAu.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-BR-Cwlyh5Mi.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-BR-Cwlyh5Mi.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-BR-Cwlyh5Mi.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-BR-Cwlyh5Mi.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-PT-gxIj8RS6.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-PT-gxIj8RS6.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-PT-gxIj8RS6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pt-PT-gxIj8RS6.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pug-DUH1UsF4.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pull-requests-page-DQuClzYK.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\pull-requests-page-DQuClzYK.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\purescript-BJ93z0g9.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\python-B0WuIXa6.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\python-B0WuIXa6.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\r-DDOWaR9Z.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\r-DDOWaR9Z.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\racket-DvBeH9X9.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\racket-DvBeH9X9.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\racket-DvBeH9X9.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\raku-BBhtdZ7S.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\raku-BBhtdZ7S.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\register-app-actions-DDhfjIX9.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\register-app-actions-DDhfjIX9.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\remote-connections-settings-DoRpN0j_.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\remote-conversation-page-BDeDz7ze.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\remote-conversation-page-BDeDz7ze.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\requirementDiagram-UZGBJVZJ-_G46PVrT.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\review-mode-content-B6wd0qdm.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\review-mode-content-B6wd0qdm.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\review-navigation-model-0CBSyVeP.js","shell"
