"old_path","new_path","bucket","filename","bytes","action"
"operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv.meta.json","operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv.meta.json","20260618","BRANCH_ORGANIZATION_20260618.csv.meta.json","619","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.json","operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.json","20260616","BUSQUEDA_HISTORIA_CORTE_20260616.json","9225","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.md","operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.md","20260616","BUSQUEDA_HISTORIA_CORTE_20260616.md","8433","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_AGENT_CARRIL_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_AGENT_CARRIL_MATRIX_20260622.csv","20260622","CABINA_GOBIERNO_TOTAL_AGENT_CARRIL_MATRIX_20260622.csv","3384","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_CONNECTOR_GATE_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_CONNECTOR_GATE_MATRIX_20260622.csv","20260622","CABINA_GOBIERNO_TOTAL_CONNECTOR_GATE_MATRIX_20260622.csv","3552","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_FOLDER_REPO_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_FOLDER_REPO_MATRIX_20260622.csv","20260622","CABINA_GOBIERNO_TOTAL_FOLDER_REPO_MATRIX_20260622.csv","3214","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_PLAN_20260622.md","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_PLAN_20260622.md","20260622","CABINA_GOBIERNO_TOTAL_PLAN_20260622.md","5668","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_RUNNER_PLUGIN_SKILL_RECIPE_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_RUNNER_PLUGIN_SKILL_RECIPE_MATRIX_20260622.csv","20260622","CABINA_GOBIERNO_TOTAL_RUNNER_PLUGIN_SKILL_RECIPE_MATRIX_20260622.csv","6849","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_WAVE_POWERSHELL_COMMANDS_20260622.md","operativa/archive/legacy-root/20260622/CABINA_GOBIERNO_TOTAL_WAVE_POWERSHELL_COMMANDS_20260622.md","20260622","CABINA_GOBIERNO_TOTAL_WAVE_POWERSHELL_COMMANDS_20260622.md","2287","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_IDE_CONTROL_PLANE_20260622.md","operativa/archive/legacy-root/20260622/CABINA_IDE_CONTROL_PLANE_20260622.md","20260622","CABINA_IDE_CONTROL_PLANE_20260622.md","3070","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_IDE_CONTROL_PLANE_LANES_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_IDE_CONTROL_PLANE_LANES_20260622.csv","20260622","CABINA_IDE_CONTROL_PLANE_LANES_20260622.csv","2263","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_IDE_RUNNER_COMMAND_INDEX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_IDE_RUNNER_COMMAND_INDEX_20260622.csv","20260622","CABINA_IDE_RUNNER_COMMAND_INDEX_20260622.csv","4649","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_COMMAND_SURFACE_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_COMMAND_SURFACE_MATRIX_20260622.csv","20260622","CABINA_TOTAL_STACK_COMMAND_SURFACE_MATRIX_20260622.csv","4673","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_MCP_READONLY_TRIAGE_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_MCP_READONLY_TRIAGE_20260622.csv","20260622","CABINA_TOTAL_STACK_MCP_READONLY_TRIAGE_20260622.csv","1370","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_MATRIX_20260622.csv","20260622","CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_MATRIX_20260622.csv","3089","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_PLAN_20260622.md","operativa/archive/legacy-root/20260622/CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_PLAN_20260622.md","20260622","CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_PLAN_20260622.md","2928","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CADENA_OPERATIVA_RUNTIME_AGENTES_ENTORNOS_20260622.md","operativa/archive/legacy-root/20260622/CADENA_OPERATIVA_RUNTIME_AGENTES_ENTORNOS_20260622.md","20260622","CADENA_OPERATIVA_RUNTIME_AGENTES_ENTORNOS_20260622.md","6192","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/CANON_SEMANTICO_WAVE_ATOMICA_METADATA_20260616.md","operativa/archive/legacy-root/20260616/CANON_SEMANTICO_WAVE_ATOMICA_METADATA_20260616.md","20260616","CANON_SEMANTICO_WAVE_ATOMICA_METADATA_20260616.md","1843","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CANON_SOURCE_AUTHORITY_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CANON_SOURCE_AUTHORITY_MATRIX_20260622.csv","20260622","CANON_SOURCE_AUTHORITY_MATRIX_20260622.csv","780","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CDF_CONTEXT_EVIDENCE_SPLIT_20260617.csv","operativa/archive/legacy-root/20260617/CDF_CONTEXT_EVIDENCE_SPLIT_20260617.csv","20260617","CDF_CONTEXT_EVIDENCE_SPLIT_20260617.csv","364","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CHANGE_AWARE_EVIDENCE_FRESHNESS_20260622.csv","operativa/archive/legacy-root/20260622/CHANGE_AWARE_EVIDENCE_FRESHNESS_20260622.csv","20260622","CHANGE_AWARE_EVIDENCE_FRESHNESS_20260622.csv","1002","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CIERRE_SUPERFICIES_20260615.md","operativa/archive/legacy-root/20260615/CIERRE_SUPERFICIES_20260615.md","20260615","CIERRE_SUPERFICIES_20260615.md","657","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CLOUD_CODEX_GOVERNED_READBACK_20260622.md","operativa/archive/legacy-root/20260622/CLOUD_CODEX_GOVERNED_READBACK_20260622.md","20260622","CLOUD_CODEX_GOVERNED_READBACK_20260622.md","1197","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CLOUD_CODEX_READINESS_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/CLOUD_CODEX_READINESS_MATRIX_20260622.csv","20260622","CLOUD_CODEX_READINESS_MATRIX_20260622.csv","1417","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv","operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv","20260617","CLOUD_DATAVERSE_PREFLIGHT_20260617.csv","777","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv.meta.json","operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv.meta.json","20260617","CLOUD_DATAVERSE_PREFLIGHT_20260617.csv.meta.json","646","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/COBERTURA_ATOMICA_ENERGETICA_20260615.md","operativa/archive/legacy-root/20260615/COBERTURA_ATOMICA_ENERGETICA_20260615.md","20260615","COBERTURA_ATOMICA_ENERGETICA_20260615.md","2232","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CODEX_CLOUD_CONTRACT_20260615.md","operativa/archive/legacy-root/20260615/CODEX_CLOUD_CONTRACT_20260615.md","20260615","CODEX_CLOUD_CONTRACT_20260615.md","4123","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CODEX_CLOUD_MAINTENANCE_20260615.md","operativa/archive/legacy-root/20260615/CODEX_CLOUD_MAINTENANCE_20260615.md","20260615","CODEX_CLOUD_MAINTENANCE_20260615.md","10033","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SDK_LAUNCH_20260617.csv","operativa/archive/legacy-root/20260617/CODEX_CLOUD_SDK_LAUNCH_20260617.csv","20260617","CODEX_CLOUD_SDK_LAUNCH_20260617.csv","1014","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SMOKE_TASK_20260617.md","operativa/archive/legacy-root/20260617/CODEX_CLOUD_SMOKE_TASK_20260617.md","20260617","CODEX_CLOUD_SMOKE_TASK_20260617.md","1735","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_CONTROL_20260615.md","operativa/archive/legacy-root/20260615/CODEX_ROOT_CONTROL_20260615.md","20260615","CODEX_ROOT_CONTROL_20260615.md","1206","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_DIFF_20260615.md","operativa/archive/legacy-root/20260615/CODEX_ROOT_DIFF_20260615.md","20260615","CODEX_ROOT_DIFF_20260615.md","2317","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_LIGHTENING_20260615.md","operativa/archive/legacy-root/20260615/CODEX_ROOT_LIGHTENING_20260615.md","20260615","CODEX_ROOT_LIGHTENING_20260615.md","1928","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/undated/COMPLEMENTOS_ON_DEMAND.md","operativa/archive/legacy-root/undated/COMPLEMENTOS_ON_DEMAND.md","undated","COMPLEMENTOS_ON_DEMAND.md","1206","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CONSOLIDACION_OPERATIVA_EN_WAVES_20260615.md","operativa/archive/legacy-root/20260615/CONSOLIDACION_OPERATIVA_EN_WAVES_20260615.md","20260615","CONSOLIDACION_OPERATIVA_EN_WAVES_20260615.md","1938","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/CONTROL_TOTAL_20260615.md","operativa/archive/legacy-root/20260615/CONTROL_TOTAL_20260615.md","20260615","CONTROL_TOTAL_20260615.md","1204","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/CRONOLOGIA_COMPLETA_CHAT_INVENTARIO_CLOUD_20260622.md","operativa/archive/legacy-root/20260622/CRONOLOGIA_COMPLETA_CHAT_INVENTARIO_CLOUD_20260622.md","20260622","CRONOLOGIA_COMPLETA_CHAT_INVENTARIO_CLOUD_20260622.md","18723","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/CRONOLOGIA_MAESTRA_20260617.md","operativa/archive/legacy-root/20260617/CRONOLOGIA_MAESTRA_20260617.md","20260617","CRONOLOGIA_MAESTRA_20260617.md","10456","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/DATAVERSE_LIVE_READ_JSON_ENCODING_AUDIT_20260622.csv","operativa/archive/legacy-root/20260622/DATAVERSE_LIVE_READ_JSON_ENCODING_AUDIT_20260622.csv","20260622","DATAVERSE_LIVE_READ_JSON_ENCODING_AUDIT_20260622.csv","384","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260618/DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.csv","operativa/archive/legacy-root/20260618/DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.csv","20260618","DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.csv","879","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_INVENTORY_20260616.json","operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_INVENTORY_20260616.json","20260616","DATAVERSE_POWER_PLATFORM_LIVE_INVENTORY_20260616.json","272610","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json","operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json","20260616","DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json","5440","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json.meta.json","operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json.meta.json","20260616","DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json.meta.json","689","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","20260617","DATAVERSE_PROMOTION_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","2078","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_INDICE_CORTE_AGENTES_20260617.json","operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_INDICE_CORTE_AGENTES_20260617.json","20260617","DATAVERSE_PROMOTION_INDICE_CORTE_AGENTES_20260617.json","2035","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260616/DATAVERSE_PROMOTION_MANIFESTO_SDU_20260616.json","operativa/archive/legacy-root/20260616/DATAVERSE_PROMOTION_MANIFESTO_SDU_20260616.json","20260616","DATAVERSE_PROMOTION_MANIFESTO_SDU_20260616.json","1590","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/DATAVERSE_REHIDRATACION_LIVE_READ_20260617.json","operativa/archive/legacy-root/20260617/DATAVERSE_REHIDRATACION_LIVE_READ_20260617.json","20260617","DATAVERSE_REHIDRATACION_LIVE_READ_20260617.json","6609","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/DATAVERSE_RUNTIME_REGISTRY_CARDINALITY_20260622.csv","operativa/archive/legacy-root/20260622/DATAVERSE_RUNTIME_REGISTRY_CARDINALITY_20260622.csv","20260622","DATAVERSE_RUNTIME_REGISTRY_CARDINALITY_20260622.csv","960","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260618/DATAVERSE_WORKBOOK_BINDING_20260618.csv","operativa/archive/legacy-root/20260618/DATAVERSE_WORKBOOK_BINDING_20260618.csv","20260618","DATAVERSE_WORKBOOK_BINDING_20260618.csv","758","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/DICCIONARIO_VERSIONADOS_MAESTRO_20260615.md","operativa/archive/legacy-root/20260615/DICCIONARIO_VERSIONADOS_MAESTRO_20260615.md","20260615","DICCIONARIO_VERSIONADOS_MAESTRO_20260615.md","2376","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/undated/DICCIONARIO_VERSIONADOS.md","operativa/archive/legacy-root/undated/DICCIONARIO_VERSIONADOS.md","undated","DICCIONARIO_VERSIONADOS.md","360","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/DOC_QUALITY_SWEEP_20260622.csv","operativa/archive/legacy-root/20260622/DOC_QUALITY_SWEEP_20260622.csv","20260622","DOC_QUALITY_SWEEP_20260622.csv","1380","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/EMAIL_DELTA_ALL_PACKAGES_STATUS_20260622.csv","operativa/archive/legacy-root/20260622/EMAIL_DELTA_ALL_PACKAGES_STATUS_20260622.csv","20260622","EMAIL_DELTA_ALL_PACKAGES_STATUS_20260622.csv","3572","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/EMAIL_DELTA_TRIAGE_20260622.csv","operativa/archive/legacy-root/20260622/EMAIL_DELTA_TRIAGE_20260622.csv","20260622","EMAIL_DELTA_TRIAGE_20260622.csv","2805","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/EMAIL_RESCAN_DELTA_INTAKE_EXTENDED_20260622.csv","operativa/archive/legacy-root/20260622/EMAIL_RESCAN_DELTA_INTAKE_EXTENDED_20260622.csv","20260622","EMAIL_RESCAN_DELTA_INTAKE_EXTENDED_20260622.csv","4086","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/undated/ENTRENAMIENTO_AGENTES_NORMALIZACION_PERFIL_WINDOWS.md","operativa/archive/legacy-root/undated/ENTRENAMIENTO_AGENTES_NORMALIZACION_PERFIL_WINDOWS.md","undated","ENTRENAMIENTO_AGENTES_NORMALIZACION_PERFIL_WINDOWS.md","2007","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/ENVIRONMENT_CAPABILITY_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/ENVIRONMENT_CAPABILITY_MATRIX_20260622.csv","20260622","ENVIRONMENT_CAPABILITY_MATRIX_20260622.csv","12774","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/EVIDENCE_PATH_CARDINALITY_SWEEP_20260622.csv","operativa/archive/legacy-root/20260622/EVIDENCE_PATH_CARDINALITY_SWEEP_20260622.csv","20260622","EVIDENCE_PATH_CARDINALITY_SWEEP_20260622.csv","1641","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260615/EXTRACCION_PRIORITARIA_20260615.md","operativa/archive/legacy-root/20260615/EXTRACCION_PRIORITARIA_20260615.md","20260615","EXTRACCION_PRIORITARIA_20260615.md","1387","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260617/FAN_IN_AGENTES_MAXIMO_ESTADO_REAL_20260617.csv","operativa/archive/legacy-root/20260617/FAN_IN_AGENTES_MAXIMO_ESTADO_REAL_20260617.csv","20260617","FAN_IN_AGENTES_MAXIMO_ESTADO_REAL_20260617.csv","1437","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G1_LABEL_TAXONOMY_GATE_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G1_LABEL_TAXONOMY_GATE_v0.6.0-rc1_20260622.md","20260622","G1_LABEL_TAXONOMY_GATE_v0.6.0-rc1_20260622.md","1615","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G1_LABEL_TAXONOMY_MATRIX_v0.6.0-rc1_20260622.csv","operativa/archive/legacy-root/20260622/G1_LABEL_TAXONOMY_MATRIX_v0.6.0-rc1_20260622.csv","20260622","G1_LABEL_TAXONOMY_MATRIX_v0.6.0-rc1_20260622.csv","1169","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G2_REMOTE_BRANCH_PUSH_CANDIDATE_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G2_REMOTE_BRANCH_PUSH_CANDIDATE_v0.6.0-rc1_20260622.md","20260622","G2_REMOTE_BRANCH_PUSH_CANDIDATE_v0.6.0-rc1_20260622.md","1580","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G2_REMOTE_BRANCH_PUSH_MATRIX_v0.6.0-rc1_20260622.csv","operativa/archive/legacy-root/20260622/G2_REMOTE_BRANCH_PUSH_MATRIX_v0.6.0-rc1_20260622.csv","20260622","G2_REMOTE_BRANCH_PUSH_MATRIX_v0.6.0-rc1_20260622.csv","524","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G3_FRONTIER_CERTIFICATION_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G3_FRONTIER_CERTIFICATION_v0.6.0-rc1_20260622.md","20260622","G3_FRONTIER_CERTIFICATION_v0.6.0-rc1_20260622.md","1198","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G3_OPERATIONAL_SYNC_MATRIX_v0.6.0-rc1_20260622.csv","operativa/archive/legacy-root/20260622/G3_OPERATIONAL_SYNC_MATRIX_v0.6.0-rc1_20260622.csv","20260622","G3_OPERATIONAL_SYNC_MATRIX_v0.6.0-rc1_20260622.csv","942","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G3_REMOTE_PR_BODY_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G3_REMOTE_PR_BODY_v0.6.0-rc1_20260622.md","20260622","G3_REMOTE_PR_BODY_v0.6.0-rc1_20260622.md","2799","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G3_RISK_MATRIX_v0.6.0-rc1_20260622.csv","operativa/archive/legacy-root/20260622/G3_RISK_MATRIX_v0.6.0-rc1_20260622.csv","20260622","G3_RISK_MATRIX_v0.6.0-rc1_20260622.csv","730","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G3_TECHNICAL_HARDENING_ACTA_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G3_TECHNICAL_HARDENING_ACTA_v0.6.0-rc1_20260622.md","20260622","G3_TECHNICAL_HARDENING_ACTA_v0.6.0-rc1_20260622.md","1688","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G4_REMOTE_CHECKS_MATRIX_v0.6.0-rc1_20260622.csv","operativa/archive/legacy-root/20260622/G4_REMOTE_CHECKS_MATRIX_v0.6.0-rc1_20260622.csv","20260622","G4_REMOTE_CHECKS_MATRIX_v0.6.0-rc1_20260622.csv","1456","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/G4_REMOTE_CHECKS_STABILIZATION_v0.6.0-rc1_20260622.md","operativa/archive/legacy-root/20260622/G4_REMOTE_CHECKS_STABILIZATION_v0.6.0-rc1_20260622.md","20260622","G4_REMOTE_CHECKS_STABILIZATION_v0.6.0-rc1_20260622.md","3006","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.0_DATAVERSE_RUNTIME_ACTION_7_CLASSIFICATION_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.0_DATAVERSE_RUNTIME_ACTION_7_CLASSIFICATION_20260622.csv","20260622","GATE_0.2.0_DATAVERSE_RUNTIME_ACTION_7_CLASSIFICATION_20260622.csv","1124","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.0_OWNER_DECISION_20260622.md","operativa/archive/legacy-root/20260622/GATE_0.2.0_OWNER_DECISION_20260622.md","20260622","GATE_0.2.0_OWNER_DECISION_20260622.md","814","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_MATRIX_20260622.csv","20260622","GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_MATRIX_20260622.csv","497","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_PACKET_20260622.md","operativa/archive/legacy-root/20260622/GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_PACKET_20260622.md","20260622","GATE_0.2.1_CHANGE_AWARE_CABINA_SYNC_PACKET_20260622.md","1164","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_MATRIX_20260622.csv","20260622","GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_MATRIX_20260622.csv","412","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_PACKET_20260622.md","operativa/archive/legacy-root/20260622/GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_PACKET_20260622.md","20260622","GATE_0.2.10_SDU_CN_VALIDATOR_REGISTRATION_PACKET_20260622.md","421","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_MATRIX_20260622.csv","20260622","GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_MATRIX_20260622.csv","512","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_PACKET_20260622.md","operativa/archive/legacy-root/20260622/GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_PACKET_20260622.md","20260622","GATE_0.2.11_LOCAL_AGENT_MEMORY_BOUNDARY_PACKET_20260622.md","421","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_MATRIX_20260622.csv","20260622","GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_MATRIX_20260622.csv","604","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_PACKET_20260622.md","operativa/archive/legacy-root/20260622/GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_PACKET_20260622.md","20260622","GATE_0.2.12_LOCAL_BRIDGE_AUTH_VALIDATOR_PACKET_20260622.md","478","ARCHIVED_LEGACY_ROOT"
"operativa/archive/legacy-root/20260622/GATE_0.2.13_AGILE_CANVAS_POSTCHECK_MATRIX_20260622.csv","operativa/archive/legacy-root/20260622/GATE_0.2.13_AGILE_CANVAS_POSTCHECK_MATRIX_20260622.csv","20260622","GATE_0.2.13_AGILE_CANVAS_POSTCHECK_MATRIX_20260622.csv","412","ARCHIVED_LEGACY_ROOT"
